Número Reds;Data/Hora Ocorrência;Faixa 1 Hora Fato;Mês;Ano;Dia da Semana;Status Registro;Natureza Principal;Tentado/Consumado Nat Principal;Causa Presumida;Meio Utilizado;Perímetro;Local Imediato;Bairro;Município (Código);Município (Fato);UF - Sigla
2018-054376152-001;30/11/18 10:01 AM;De 10:00 as 10:59;11;2018;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;ANCHIETA;310620;BELO HORIZONTE;MG
2018-053413311-001;29/11/18 6:30 PM;De 18:00 as 18:59;11;2018;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;DAS INDUSTRIAS DOIS;316720;SETE LAGOAS;MG
2018-052784360-001;26/11/18 10:32 PM;De 22:00 as 22:59;11;2018;Segunda-Feira;FECHADO;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AMEACA;URBANO;CASA;PRIMAVERA;312980;IBIRITE;MG
2018-052566590-001;25/11/18 6:55 PM;De 18:00 as 18:59;11;2018;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ARMAS DE FOGO;URBANO;VIA DE ACESSO PUBLICA;CENTRO;313170;ITABIRA;MG
2018-052696120-001;25/11/18 6:30 PM;De 18:00 as 18:59;11;2018;Domingo;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;LOCAL DE EVENTO ESPORTIVO / ESTADIO / AUTODRO;ALVORADA;313420;ITUIUTABA;MG
2018-051391958-001;18/11/18 1:06 AM;De 01:00 as 01:59;11;2018;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;VIA DE ACESSO PUBLICA;VILA NOSSA SENHORA DA CONCEICAO;315670;SABARA;MG
2018-050846594-001;13/11/18 11:10 PM;De 23:00 as 23:59;11;2018;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;VILA CLORIS;310620;BELO HORIZONTE;MG
2018-050824603-001;9/11/18 6:00 PM;De 18:00 as 18:59;11;2018;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;CASA;MANGABEIRAS;311930;COROMANDEL;MG
2018-050044698-001;9/11/18 5:38 AM;De 05:00 as 05:59;11;2018;Sexta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CENTRO;315180;POCOS DE CALDAS;MG
2018-049920890-001;8/11/18 11:17 AM;De 11:00 as 11:59;11;2018;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;LIMOEIRO;313130;IPATINGA;MG
2018-049378331-001;5/11/18 8:44 AM;De 08:00 as 08:59;11;2018;Segunda-Feira;FECHADO;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO UTILIZADO - IGNORADO;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;S¿O VICENTE;310740;BOM DESPACHO;MG
2018-049323225-001;4/11/18 6:29 PM;De 18:00 as 18:59;11;2018;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);URBANO;APARTAMENTO;MANOEL VALINHAS;312230;DIVINOPOLIS;MG
2018-049104003-001;2/11/18 11:07 PM;De 23:00 as 23:59;11;2018;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;GUTIERREZ;310620;BELO HORIZONTE;MG
2018-049134289-001;2/11/18 5:00 PM;De 17:00 as 17:59;11;2018;Sexta-Feira;FECHADO;CALUNIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;SAO GERALDO;312270;DOM SILVERIO;MG
2018-028806449-001;2/11/18 3:00 PM;De 15:00 as 15:59;11;2018;Sexta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO UTILIZADO - IGNORADO;URBANO;UNIDADE PRISIONAL (CERESP/PRESIDIO/PENITENCIARIA);PRIMAVERA;316292;SAO JOAQUIM DE BICAS;MG
2018-048803993-001;31/10/18 9:40 PM;De 21:00 as 21:59;10;2018;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO MUNICIPAL;CONJUNTO JARDIM FILADELFIA;310620;BELO HORIZONTE;MG
2018-048916594-001;30/10/18 10:00 PM;De 22:00 as 22:59;10;2018;Terça-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;BARRO PRETO;314000;MARIANA;MG
2018-049610736-001;30/10/18 9:00 PM;De 21:00 as 21:59;10;2018;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA/SITIO EM CONDOMÍNIO FECHADO;GUARANI;310620;BELO HORIZONTE;MG
2018-048401986-001;29/10/18 4:14 PM;De 16:00 as 16:59;10;2018;Segunda-Feira;FECHADO;APOLOGIA DE CRIME OU CRIMINOSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AMEACA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;313190;ITABIRITO;MG
2018-048396769-001;29/10/18 3:52 PM;De 15:00 as 15:59;10;2018;Segunda-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;JARDIM PRIMAVERA;314330;MONTES CLAROS;MG
2018-048572433-001;29/10/18 1:22 PM;De 13:00 as 13:59;10;2018;Segunda-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CENTRO;313170;ITABIRA;MG
2018-048291926-001;28/10/18 11:22 PM;De 23:00 as 23:59;10;2018;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CENTRO;316070;SANTOS DUMONT;MG
2018-048527467-001;25/10/18 8:00 PM;De 20:00 as 20:59;10;2018;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;SAO GERALDO;310620;BELO HORIZONTE;MG
2018-047807834-001;25/10/18 4:43 PM;De 16:00 as 16:59;10;2018;Quinta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;CASA;ANCHIETA;315960;SANTA RITA DO SAPUCAI;MG
2018-047896854-001;24/10/18 5:00 PM;De 17:00 as 17:59;10;2018;Quarta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;NOSSA SENHORA DO CARMO;317040;UNAI;MG
2018-047615251-001;24/10/18 12:30 PM;De 12:00 as 12:59;10;2018;Quarta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;316730;SILVEIRANIA;MG
2018-047709038-001;24/10/18 7:58 AM;De 07:00 as 07:59;10;2018;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;AUTOMOVEL;SANTO ANTONIO;310620;BELO HORIZONTE;MG
2018-047603727-001;23/10/18 3:40 PM;De 15:00 as 15:59;10;2018;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ARMAS DE FOGO;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;CANDELARIA;310620;BELO HORIZONTE;MG
2018-047171711-001;22/10/18 11:41 AM;De 11:00 as 11:59;10;2018;Segunda-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CONFEITARIA / PADARIA / PANIFICADORA;CENTRO;311860;CONTAGEM;MG
2018-047188433-001;22/10/18 12:30 AM;De 00:00 as 00:59;10;2018;Segunda-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;JARDIM ELIZABETE;315180;POCOS DE CALDAS;MG
2018-047060496-001;21/10/18 8:48 PM;De 20:00 as 20:59;10;2018;Domingo;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;CENTRO;313545;JENIPAPO DE MINAS;MG
2018-047032370-001;21/10/18 5:17 PM;De 17:00 as 17:59;10;2018;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;JARDIM / PARQUE / PRACA;alto sao joao;314330;MONTES CLAROS;MG
2018-046731855-001;19/10/18 1:00 PM;De 13:00 as 13:59;10;2018;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;VIA DE ACESSO PUBLICA;DOLEARINA;312480;ESTRELA DO SUL;MG
2018-046747899-001;16/10/18 9:30 PM;De 21:00 as 21:59;10;2018;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;CENTRO;315180;POCOS DE CALDAS;MG
2018-046245409-001;16/10/18 11:33 AM;De 11:00 as 11:59;10;2018;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PARTICULAR;;310620;BELO HORIZONTE;MG
2018-046227190-001;15/10/18 9:30 PM;De 21:00 as 21:59;10;2018;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;CENTRO;313180;ITABIRINHA;MG
2018-046293896-001;15/10/18 9:00 PM;De 21:00 as 21:59;10;2018;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;FLAVIO MARQUES LISBOA;310620;BELO HORIZONTE;MG
2019-013110723-001;15/10/18 1:05 PM;De 13:00 as 13:59;10;2018;Segunda-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;HOSPITAL/SANTA CASA;SANTA EFIGENIA;310620;BELO HORIZONTE;MG
2018-046122687-001;14/10/18 11:00 PM;De 23:00 as 23:59;10;2018;Domingo;FECHADO;CONSTRANGIMENTO ILEGAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;FÁBRICAS;316250;SAO JOAO DEL REI;MG
2019-053019809-001;14/10/18 9:00 AM;De 09:00 as 09:59;10;2018;Domingo;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;CENTRO;313330;ITAOBIM;MG
2018-045408631-001;10/10/18 9:58 PM;De 21:00 as 21:59;10;2018;Quarta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;VIA DE ACESSO PUBLICA;PRAÇA  DO SUPERMERCADO BARBOSAO;315770;SANTA JULIANA;MG
2018-045466018-001;10/10/18 9:00 PM;De 21:00 as 21:59;10;2018;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;OUTROS - RESIDENCIAS URBANAS;CENTRO;311710;CONCEICAO DA APARECIDA;MG
2018-045377040-001;10/10/18 5:59 PM;De 17:00 as 17:59;10;2018;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAO SALVADOR;310670;BETIM;MG
2018-045333522-001;10/10/18 2:18 PM;De 14:00 as 14:59;10;2018;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;CASA;GRANJAS TRES MOINHOS;313670;JUIZ DE FORA;MG
2018-045147053-001;9/10/18 1:09 PM;De 13:00 as 13:59;10;2018;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;MARIO MAGALHAES;314790;PASSOS;MG
2018-045125025-001;8/10/18 9:00 PM;De 21:00 as 21:59;10;2018;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;VILA OESTE;310620;BELO HORIZONTE;MG
2018-044962343-001;7/10/18 6:00 PM;De 18:00 as 18:59;10;2018;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;;313940;MANHUACU;MG
2018-045176120-001;7/10/18 3:09 PM;De 15:00 as 15:59;10;2018;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;316070;SANTOS DUMONT;MG
2018-045362013-001;7/10/18 2:00 PM;De 14:00 as 14:59;10;2018;Domingo;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CAPELA / IGREJA / TEMPLO RELIGIOSO;Vila Ideal;312980;IBIRITE;MG
2018-044789710-001;7/10/18 8:27 AM;De 08:00 as 08:59;10;2018;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CASTELO;310620;BELO HORIZONTE;MG
2018-044688383-001;6/10/18 2:03 PM;De 14:00 as 14:59;10;2018;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);URBANO;CASA;PLANALTO;314390;MURIAE;MG
2018-045302941-001;5/10/18 7:57 PM;De 19:00 as 19:59;10;2018;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;CAPELINHA;312760;GOUVEIA;MG
2018-044535828-001;5/10/18 2:00 PM;De 14:00 as 14:59;10;2018;Sexta-Feira;FECHADO;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;BOM JESUS;313250;ITAMARANDIBA;MG
2018-044522844-001;5/10/18 12:48 PM;De 12:00 as 12:59;10;2018;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;VILA NOVA;315180;POCOS DE CALDAS;MG
2018-045161241-001;4/10/18 11:30 PM;De 23:00 as 23:59;10;2018;Quinta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;Padre Miguel;315780;SANTA LUZIA;MG
2018-043901771-001;1/10/18 5:10 PM;De 17:00 as 17:59;10;2018;Segunda-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;ONIBUS;VOLTA DO O;313780;LAMBARI;MG
2018-043847354-001;1/10/18 1:50 PM;De 13:00 as 13:59;10;2018;Segunda-Feira;FECHADO;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;NOVA UBERLANDIA;317020;UBERLANDIA;MG
2018-043690357-001;30/9/18 1:37 PM;De 13:00 as 13:59;9;2018;Domingo;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CENTRO;310620;BELO HORIZONTE;MG
2018-043629284-001;29/9/18 9:59 PM;De 21:00 as 21:59;9;2018;Sabado;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;;317040;UNAI;MG
2018-043488825-001;28/9/18 9:00 PM;De 21:00 as 21:59;9;2018;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;LOJA DE DEPARTAMENTOS;CASCATINHA;313670;JUIZ DE FORA;MG
2018-043856039-001;28/9/18 8:30 PM;De 20:00 as 20:59;9;2018;Sexta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;cachoeirinha;311660;CLAUDIO;MG
2018-044283030-001;26/9/18 6:00 PM;De 18:00 as 18:59;9;2018;Quarta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INFLAMAVEIS/COMBUSTIVEIS/QUIMICOS/EXPLOSIVOS/FOGO;URBANO;VIA DE ACESSO PUBLICA;SOL NASCENTE;311530;CATAGUASES;MG
2018-042914877-001;25/9/18 4:36 PM;De 16:00 as 16:59;9;2018;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;MIRANDA;310350;ARAGUARI;MG
2018-042917316-001;25/9/18 4:00 PM;De 16:00 as 16:59;9;2018;Terça-Feira;FECHADO;PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;LUNDICEA;313760;LAGOA SANTA;MG
2018-042649901-001;24/9/18 8:00 AM;De 08:00 as 08:59;9;2018;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;VIA DE ACESSO PUBLICA;VISTA ALEGRE;312040;CRISTIANO OTONI;MG
2018-043071798-001;22/9/18 11:00 PM;De 23:00 as 23:59;9;2018;Sabado;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;VILA PROMESSA;310160;ALFENAS;MG
2018-044947189-001;21/9/18 2:00 PM;De 14:00 as 14:59;9;2018;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;JARDIM MONTREAL;312980;IBIRITE;MG
2018-042270040-001;21/9/18 12:30 PM;De 12:00 as 12:59;9;2018;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;VILA MANOEL ANTONIO PUIG;310230;ALVINOPOLIS;MG
2018-042222396-001;21/9/18 9:30 AM;De 09:00 as 09:59;9;2018;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;CAMPO VERDE;314015;MARIO CAMPOS;MG
2018-042197412-001;21/9/18 5:35 AM;De 05:00 as 05:59;9;2018;Sexta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;SAO BENEDITO;317010;UBERABA;MG
2018-042172490-001;20/9/18 10:30 PM;De 22:00 as 22:59;9;2018;Quinta-Feira;FECHADO;OUTRAS DENUNCIA RECLAMACOES SOLICITACOES DEF SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;311360;CAREACU;MG
2018-042260975-001;20/9/18 7:30 PM;De 19:00 as 19:59;9;2018;Quinta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;CALAFATE;310620;BELO HORIZONTE;MG
2018-042236493-001;20/9/18 3:30 PM;De 15:00 as 15:59;9;2018;Quinta-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CIDADE INDUSTRIAL;311860;CONTAGEM;MG
2018-042228679-001;20/9/18 7:30 AM;De 07:00 as 07:59;9;2018;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;APARTAMENTO;NOVA SUISSA;310620;BELO HORIZONTE;MG
2018-042082264-001;19/9/18 2:00 PM;De 14:00 as 14:59;9;2018;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;APARTAMENTO;VISTA DO SOL;310620;BELO HORIZONTE;MG
2018-041575423-001;16/9/18 2:37 PM;De 14:00 as 14:59;9;2018;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;BRASIL NOVO;311930;COROMANDEL;MG
2018-041414580-001;16/9/18 2:00 PM;De 14:00 as 14:59;9;2018;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;SANTA MARIA;314470;NOVA ERA;MG
2018-041336031-001;15/9/18 8:21 PM;De 20:00 as 20:59;9;2018;Sabado;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;RURAL;SITIO;;312610;FORMIGA;MG
2018-041330203-001;15/9/18 7:26 PM;De 19:00 as 19:59;9;2018;Sabado;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;HOSPITAL/SANTA CASA;SANTA EFIGENIA;310620;BELO HORIZONTE;MG
2018-041330203-002;15/9/18 7:26 PM;De 19:00 as 19:59;9;2018;Sabado;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;HOSPITAL/SANTA CASA;SANTA EFIGENIA;310620;BELO HORIZONTE;MG
2018-041278220-001;15/9/18 12:14 PM;De 12:00 as 12:59;9;2018;Sabado;FECHADO;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;APARTAMENTO;;316960;TUPACIGUARA;MG
